student_id,code_module,code_presentation,gender,region,highest_education,imd_band,age_band,num_of_prev_attempts,studied_credits,disability,final_result
2208424,AAA,2013J,M,Scotland,A Level or Equivalent,20-30%,0-35,0,60,N,Pass
2229865,AAA,2013J,F,West Midlands Region,A Level or Equivalent,10-20,35-55,0,60,N,Pass
2255601,AAA,2013J,F,South Region,A Level or Equivalent,80-90%,35-55,0,120,N,Withdrawn
2268379,AAA,2013J,F,East Midlands Region,A Level or Equivalent,20-30%,0-35,0,60,N,Pass
2278464,AAA,2013J,M,South Region,Lower Than A Level,30-40%,35-55,0,60,N,Pass
2293923,AAA,2013J,M,South Region,A Level or Equivalent,90-100%,0-35,0,150,N,Pass
2312620,AAA,2013J,F,East Midlands Region,HE Qualification,20-30%,35-55,0,60,N,Withdrawn
2318055,AAA,2013J,M,Wales,A Level or Equivalent,90-100%,35-55,0,60,N,Withdrawn
2324976,AAA,2013J,F,Scotland,HE Qualification,90-100%,35-55,0,60,N,Withdrawn
2329342,AAA,2013J,F,East Anglian Region,Lower Than A Level,40-50%,35-55,0,120,N,Pass
2339528,AAA,2013J,F,London Region,Lower Than A Level,40-50%,0-35,0,60,N,Distinction
2342426,AAA,2013J,M,Yorkshire Region,Lower Than A Level,20-30%,35-55,0,60,N,Fail
2344901,AAA,2013J,F,Yorkshire Region,A Level or Equivalent,60-70%,0-35,0,60,N,Fail
2358056,AAA,2013J,F,North Region,HE Qualification,,0-35,0,60,N,Fail
2358969,AAA,2013J,F,East Anglian Region,A Level or Equivalent,70-80%,0-35,0,180,N,Withdrawn
2364471,AAA,2013J,F,Scotland,HE Qualification,90-100%,0-35,0,60,Y,Pass
2365101,AAA,2013J,M,South East Region,HE Qualification,20-30%,0-35,0,300,N,Withdrawn
2367155,AAA,2013J,F,East Anglian Region,A Level or Equivalent,80-90%,0-35,0,120,N,Pass
2369266,AAA,2013J,F,London Region,Lower Than A Level,70-80%,35-55,0,60,N,Pass
2376496,AAA,2013J,F,East Midlands Region,A Level or Equivalent,20-30%,0-35,0,120,N,Pass
2391984,AAA,2013J,M,South Region,A Level or Equivalent,90-100%,0-35,0,60,N,Withdrawn
2411661,AAA,2013J,F,South Region,A Level or Equivalent,80-90%,0-35,0,120,N,Fail
2411778,AAA,2013J,M,Scotland,HE Qualification,20-30%,0-35,0,120,N,Withdrawn
2412002,AAA,2013J,M,South West Region,Lower Than A Level,50-60%,35-55,0,90,N,Distinction
2412967,AAA,2013J,F,South Region,A Level or Equivalent,80-90%,35-55,0,60,N,Pass
2429854,AAA,2013J,M,London Region,A Level or Equivalent,10-20,35-55,0,120,Y,Withdrawn
2437837,AAA,2013J,F,North Region,A Level or Equivalent,30-40%,0-35,0,60,N,Pass
2449878,AAA,2013J,F,East Midlands Region,A Level or Equivalent,30-40%,0-35,0,60,N,Pass
2456480,AAA,2013J,M,Scotland,Lower Than A Level,80-90%,35-55,0,120,N,Fail
2457256,AAA,2013J,M,South Region,Lower Than A Level,80-90%,35-55,0,180,N,Pass
2458355,AAA,2013J,M,London Region,Lower Than A Level,80-90%,35-55,0,60,N,Pass
2460080,AAA,2013J,M,Scotland,HE Qualification,90-100%,55<=,0,60,N,Pass
2461190,AAA,2013J,M,South Region,HE Qualification,70-80%,55<=,0,60,N,Fail
2469673,AAA,2013J,F,Yorkshire Region,Lower Than A Level,20-30%,35-55,0,60,N,Fail
2470694,AAA,2013J,F,Scotland,HE Qualification,50-60%,55<=,0,60,N,Withdrawn
2479954,AAA,2013J,M,North Western Region,A Level or Equivalent,40-50%,0-35,0,60,N,Pass
2481901,AAA,2013J,M,Wales,Lower Than A Level,80-90%,35-55,0,60,N,Pass
2482700,AAA,2013J,M,South Region,Lower Than A Level,90-100%,0-35,0,120,N,Pass
2486127,AAA,2013J,F,East Anglian Region,HE Qualification,90-100%,0-35,0,120,N,Pass
2498700,AAA,2013J,F,North Western Region,Lower Than A Level,40-50%,0-35,0,240,N,Pass
2516503,AAA,2013J,M,South East Region,HE Qualification,40-50%,35-55,0,60,N,Pass
2518069,AAA,2013J,M,East Midlands Region,A Level or Equivalent,90-100%,0-35,0,60,N,Pass
2521459,AAA,2013J,F,London Region,Lower Than A Level,10-20,0-35,0,60,N,Pass
2523736,AAA,2013J,M,North Western Region,A Level or Equivalent,20-30%,55<=,0,120,N,Pass
2529279,AAA,2013J,F,North Western Region,HE Qualification,60-70%,35-55,0,60,N,Pass
2532302,AAA,2013J,F,East Anglian Region,A Level or Equivalent,80-90%,0-35,0,60,N,Pass
2536991,AAA,2013J,M,South Region,HE Qualification,90-100%,55<=,0,60,N,Distinction
2542724,AAA,2013J,F,West Midlands Region,Lower Than A Level,40-50%,0-35,0,60,N,Withdrawn
2550279,AAA,2013J,F,North Region,HE Qualification,,35-55,0,60,N,Pass
2551220,AAA,2013J,F,South Region,Lower Than A Level,90-100%,0-35,0,60,N,Pass
2552472,AAA,2013J,F,South Region,HE Qualification,80-90%,35-55,0,120,N,Withdrawn
2555340,AAA,2013J,F,South Region,HE Qualification,90-100%,35-55,0,60,N,Pass
2557283,AAA,2013J,M,Yorkshire Region,HE Qualification,80-90%,55<=,0,60,N,Pass
2559575,AAA,2013J,M,South West Region,Lower Than A Level,30-40%,0-35,0,60,N,Pass
2562034,AAA,2013J,M,East Anglian Region,A Level or Equivalent,70-80%,0-35,0,60,N,Pass
2566163,AAA,2013J,F,South Region,A Level or Equivalent,80-90%,0-35,0,60,N,Pass
2566592,AAA,2013J,F,South Region,A Level or Equivalent,90-100%,35-55,0,60,N,Pass
2569324,AAA,2013J,M,South Region,A Level or Equivalent,90-100%,0-35,0,120,N,Withdrawn
2574528,AAA,2013J,M,Ireland,HE Qualification,,35-55,0,60,N,Pass
2574583,AAA,2013J,M,Yorkshire Region,Lower Than A Level,70-80%,35-55,0,60,N,Pass
2576122,AAA,2013J,M,North Western Region,A Level or Equivalent,70-80%,0-35,0,60,N,Withdrawn
2578995,AAA,2013J,F,West Midlands Region,A Level or Equivalent,10-20,0-35,0,60,Y,Pass
2586560,AAA,2013J,F,East Anglian Region,Lower Than A Level,80-90%,35-55,0,60,N,Pass
2594139,AAA,2013J,F,South West Region,A Level or Equivalent,50-60%,0-35,0,60,N,Pass
2598871,AAA,2013J,F,East Anglian Region,A Level or Equivalent,80-90%,35-55,0,60,N,Pass
2599352,AAA,2013J,F,Scotland,A Level or Equivalent,30-40%,0-35,0,120,N,Pass
2600688,AAA,2013J,M,West Midlands Region,A Level or Equivalent,20-30%,0-35,0,60,N,Pass
2606098,AAA,2013J,F,East Midlands Region,A Level or Equivalent,90-100%,0-35,0,60,N,Pass
2613116,AAA,2013J,F,London Region,Lower Than A Level,10-20,35-55,0,60,N,Pass
2617002,AAA,2013J,F,Yorkshire Region,A Level or Equivalent,80-90%,0-35,0,60,N,Pass
2620584,AAA,2013J,M,West Midlands Region,A Level or Equivalent,40-50%,0-35,0,60,Y,Fail
2639449,AAA,2013J,M,East Midlands Region,A Level or Equivalent,10-20,0-35,0,120,N,Pass
2639540,AAA,2013J,F,North Western Region,A Level or Equivalent,90-100%,35-55,0,60,N,Pass
2639641,AAA,2013J,M,South East Region,Lower Than A Level,30-40%,35-55,0,120,N,Pass
2641155,AAA,2013J,M,East Midlands Region,Lower Than A Level,50-60%,35-55,0,60,N,Pass
2643002,AAA,2013J,F,South West Region,A Level or Equivalent,80-90%,35-55,0,60,N,Pass
2645733,AAA,2013J,F,South West Region,A Level or Equivalent,40-50%,0-35,0,180,N,Pass
2649826,AAA,2013J,M,East Anglian Region,Lower Than A Level,60-70%,35-55,0,60,N,Distinction
2650282,AAA,2013J,M,London Region,A Level or Equivalent,0-10%,35-55,0,60,N,Pass
2664024,AAA,2013J,M,South East Region,HE Qualification,90-100%,35-55,0,60,N,Pass
2666246,AAA,2013J,M,North Western Region,A Level or Equivalent,90-100%,0-35,0,60,N,Pass
2669816,AAA,2013J,M,Yorkshire Region,A Level or Equivalent,90-100%,0-35,0,60,N,Fail
2671132,AAA,2013J,M,London Region,HE Qualification,20-30%,55<=,0,60,N,Pass
2676809,AAA,2013J,F,North Region,HE Qualification,10-20,0-35,0,150,N,Fail
2678643,AAA,2013J,F,South Region,A Level or Equivalent,80-90%,0-35,0,60,N,Pass
2685865,AAA,2013J,F,East Midlands Region,Lower Than A Level,30-40%,0-35,0,60,N,Pass
2688067,AAA,2013J,M,East Anglian Region,A Level or Equivalent,10-20,0-35,0,60,N,Pass
2689958,AAA,2013J,M,East Anglian Region,A Level or Equivalent,40-50%,35-55,0,60,N,Distinction
2691206,AAA,2013J,F,West Midlands Region,A Level or Equivalent,50-60%,0-35,0,60,N,Distinction
2691244,AAA,2013J,M,South Region,A Level or Equivalent,40-50%,35-55,0,180,N,Pass
2694424,AAA,2013J,M,East Anglian Region,A Level or Equivalent,70-80%,35-55,0,120,N,Pass
2698257,AAA,2013J,M,East Midlands Region,Lower Than A Level,60-70%,0-35,0,120,N,Pass
6516,AAA,2014J,M,Scotland,HE Qualification,80-90%,55<=,0,60,N,Pass
24734,AAA,2014J,F,South Region,Lower Than A Level,60-70%,0-35,0,60,N,Pass
26192,AAA,2014J,F,East Anglian Region,A Level or Equivalent,60-70%,35-55,0,60,N,Distinction
28061,AAA,2014J,M,Yorkshire Region,Lower Than A Level,40-50%,35-55,0,60,N,Pass
31600,AAA,2014J,F,South West Region,A Level or Equivalent,40-50%,0-35,0,60,N,Pass
46844,AAA,2014J,M,North Region,HE Qualification,30-40%,35-55,0,60,N,Pass
52765,AAA,2014J,F,Yorkshire Region,Lower Than A Level,0-10%,35-55,0,120,N,Pass
55104,AAA,2014J,F,West Midlands Region,A Level or Equivalent,60-70%,0-35,0,60,N,Pass
58071,AAA,2014J,M,East Anglian Region,HE Qualification,90-100%,55<=,0,60,N,Pass
58316,AAA,2014J,F,Wales,A Level or Equivalent,70-80%,0-35,0,120,N,Pass
62487,AAA,2014J,F,East Midlands Region,A Level or Equivalent,10-20,0-35,0,60,N,Pass
63165,AAA,2014J,M,South East Region,A Level or Equivalent,80-90%,35-55,0,60,N,Pass
65002,AAA,2014J,F,East Anglian Region,A Level or Equivalent,70-80%,0-35,1,60,N,Fail
70011,AAA,2014J,F,Scotland,HE Qualification,40-50%,0-35,0,60,N,Pass
75255,AAA,2014J,M,North Western Region,A Level or Equivalent,40-50%,0-35,0,120,N,Pass
79403,AAA,2014J,M,South Region,Lower Than A Level,80-90%,35-55,0,60,N,Withdrawn
85092,AAA,2014J,F,South West Region,Lower Than A Level,30-40%,0-35,0,60,N,Pass
85144,AAA,2014J,M,Scotland,A Level or Equivalent,50-60%,35-55,0,60,N,Pass
85302,AAA,2014J,M,London Region,Lower Than A Level,80-90%,35-55,0,60,N,Pass
87431,AAA,2014J,M,South East Region,Lower Than A Level,10-20,35-55,0,60,N,Withdrawn
94961,AAA,2014J,M,South Region,Lower Than A Level,70-80%,35-55,1,60,N,Pass
95755,AAA,2014J,M,South East Region,Lower Than A Level,90-100%,0-35,0,60,N,Withdrawn
101116,AAA,2014J,F,East Anglian Region,Lower Than A Level,60-70%,35-55,0,60,N,Pass
107489,AAA,2014J,F,London Region,HE Qualification,20-30%,0-35,0,60,N,Pass
108872,AAA,2014J,M,London Region,HE Qualification,80-90%,55<=,0,60,N,Pass
109155,AAA,2014J,F,South Region,HE Qualification,90-100%,0-35,0,60,N,Pass
111512,AAA,2014J,M,Wales,A Level or Equivalent,40-50%,0-35,0,60,N,Fail
117818,AAA,2014J,F,London Region,A Level or Equivalent,40-50%,35-55,0,60,N,Pass
119902,AAA,2014J,F,South West Region,A Level or Equivalent,60-70%,35-55,0,60,N,Withdrawn
121349,AAA,2014J,F,South West Region,A Level or Equivalent,40-50%,35-55,1,60,N,Pass
124064,AAA,2014J,F,South East Region,A Level or Equivalent,60-70%,0-35,0,120,N,Distinction
125018,AAA,2014J,M,South Region,HE Qualification,70-80%,35-55,0,60,N,Pass
129955,AAA,2014J,M,West Midlands Region,A Level or Equivalent,50-60%,0-35,1,60,N,Withdrawn
130034,AAA,2014J,F,East Anglian Region,A Level or Equivalent,60-70%,35-55,0,60,N,Pass
130547,AAA,2014J,F,South Region,A Level or Equivalent,70-80%,35-55,0,60,N,Pass
130636,AAA,2014J,M,South East Region,A Level or Equivalent,10-20,0-35,0,60,N,Pass
131390,AAA,2014J,M,East Anglian Region,A Level or Equivalent,90-100%,35-55,0,60,N,Pass
133816,AAA,2014J,F,South Region,A Level or Equivalent,70-80%,35-55,0,60,N,Pass
133922,AAA,2014J,M,North Region,Lower Than A Level,0-10%,0-35,0,60,N,Pass
135335,AAA,2014J,F,East Anglian Region,Lower Than A Level,20-30%,0-35,1,120,N,Withdrawn
135400,AAA,2014J,F,South East Region,Lower Than A Level,90-100%,35-55,1,60,Y,Pass
135471,AAA,2014J,M,East Anglian Region,Lower Than A Level,90-100%,35-55,0,60,N,Distinction
139033,AAA,2014J,M,South East Region,A Level or Equivalent,90-100%,35-55,0,60,N,Fail
141377,AAA,2014J,M,South West Region,A Level or Equivalent,90-100%,0-35,1,210,N,Pass
141506,AAA,2014J,M,Scotland,A Level or Equivalent,20-30%,35-55,0,60,N,Fail
146503,AAA,2014J,M,East Anglian Region,Lower Than A Level,30-40%,35-55,0,120,Y,Pass
147756,AAA,2014J,M,North Region,Lower Than A Level,60-70%,0-35,1,120,N,Pass
148993,AAA,2014J,F,North Western Region,A Level or Equivalent,30-40%,35-55,1,60,Y,Pass
149741,AAA,2014J,F,Scotland,A Level or Equivalent,20-30%,35-55,0,60,N,Pass
149962,AAA,2014J,M,West Midlands Region,A Level or Equivalent,60-70%,0-35,0,60,N,Pass
151587,AAA,2014J,F,Wales,A Level or Equivalent,0-10%,0-35,0,120,N,Withdrawn
152668,AAA,2014J,F,South Region,Lower Than A Level,90-100%,0-35,0,60,N,Withdrawn
155984,AAA,2014J,F,East Anglian Region,Lower Than A Level,70-80%,0-35,1,120,N,Pass
158707,AAA,2014J,F,South East Region,A Level or Equivalent,80-90%,0-35,0,60,N,Withdrawn
159954,AAA,2014J,M,East Midlands Region,A Level or Equivalent,40-50%,35-55,1,60,N,Withdrawn
164944,AAA,2014J,F,East Anglian Region,A Level or Equivalent,40-50%,0-35,0,60,Y,Pass
165226,AAA,2014J,F,Wales,A Level or Equivalent,30-40%,0-35,0,60,N,Fail
167961,AAA,2014J,M,South West Region,HE Qualification,70-80%,55<=,0,60,N,Pass
174024,AAA,2014J,M,North Region,A Level or Equivalent,10-20,35-55,0,60,N,Pass
174094,AAA,2014J,F,South East Region,Lower Than A Level,30-40%,35-55,0,60,Y,Pass
174745,AAA,2014J,F,East Midlands Region,A Level or Equivalent,70-80%,35-55,0,60,N,Pass
175447,AAA,2014J,M,London Region,A Level or Equivalent,50-60%,35-55,0,60,N,Pass
175772,AAA,2014J,F,East Anglian Region,HE Qualification,90-100%,35-55,0,270,N,Withdrawn
183057,AAA,2014J,M,Wales,Lower Than A Level,90-100%,0-35,0,60,N,Pass
185350,AAA,2014J,M,Yorkshire Region,Lower Than A Level,10-20,35-55,0,60,N,Fail
188278,AAA,2014J,M,Yorkshire Region,A Level or Equivalent,70-80%,35-55,1,60,N,Pass
199636,AAA,2014J,M,East Anglian Region,A Level or Equivalent,30-40%,35-55,0,60,N,Pass
199897,AAA,2014J,M,East Midlands Region,HE Qualification,10-20,35-55,0,60,N,Pass
200804,AAA,2014J,M,South Region,A Level or Equivalent,90-100%,0-35,0,60,N,Pass
205494,AAA,2014J,M,South West Region,HE Qualification,30-40%,35-55,0,60,N,Pass
228021,AAA,2014J,M,Scotland,A Level or Equivalent,40-50%,35-55,0,60,N,Distinction
228383,AAA,2014J,M,Yorkshire Region,HE Qualification,50-60%,0-35,0,60,N,Pass
232307,AAA,2014J,M,South Region,Lower Than A Level,50-60%,35-55,0,60,N,Pass
235068,AAA,2014J,F,East Midlands Region,Lower Than A Level,30-40%,35-55,0,60,N,Pass
235507,AAA,2014J,M,Yorkshire Region,A Level or Equivalent,90-100%,0-35,1,180,N,Pass
236875,AAA,2014J,M,West Midlands Region,A Level or Equivalent,40-50%,0-35,0,60,N,Pass
237274,AAA,2014J,M,Yorkshire Region,A Level or Equivalent,10-20,0-35,0,60,N,Pass
243510,AAA,2014J,F,South West Region,Lower Than A Level,60-70%,0-35,0,60,N,Fail
244246,AAA,2014J,F,South East Region,A Level or Equivalent,60-70%,0-35,0,60,N,Pass
248581,AAA,2014J,F,West Midlands Region,A Level or Equivalent,40-50%,0-35,0,60,N,Distinction
252073,AAA,2014J,F,Yorkshire Region,A Level or Equivalent,30-40%,35-55,0,120,N,Pass
254625,AAA,2014J,M,Wales,A Level or Equivalent,20-30%,35-55,0,60,N,Distinction
258587,AAA,2014J,M,South West Region,A Level or Equivalent,10-20,35-55,0,60,N,Distinction
260355,AAA,2014J,F,London Region,A Level or Equivalent,80-90%,35-55,1,120,N,Withdrawn
260623,AAA,2014J,M,South East Region,Lower Than A Level,40-50%,0-35,0,60,N,Pass
263251,AAA,2014J,M,East Anglian Region,A Level or Equivalent,40-50%,35-55,0,60,N,Pass
263543,AAA,2014J,M,East Anglian Region,Lower Than A Level,90-100%,35-55,0,60,N,Pass
263952,AAA,2014J,M,North Region,Lower Than A Level,,35-55,0,60,N,Distinction
266524,AAA,2014J,F,South Region,A Level or Equivalent,30-40%,0-35,0,240,N,Pass
268733,AAA,2014J,M,East Anglian Region,A Level or Equivalent,30-40%,0-35,1,120,N,Fail
273346,AAA,2014J,M,East Midlands Region,Lower Than A Level,70-80%,35-55,0,60,N,Pass
274947,AAA,2014J,M,East Anglian Region,Lower Than A Level,40-50%,0-35,0,120,N,Withdrawn
275674,AAA,2014J,F,London Region,A Level or Equivalent,20-30%,0-35,0,60,N,Withdrawn
275792,AAA,2014J,F,East Anglian Region,HE Qualification,50-60%,0-35,0,60,N,Pass
277123,AAA,2014J,F,East Midlands Region,A Level or Equivalent,70-80%,35-55,0,60,N,Fail
277880,AAA,2014J,F,South East Region,A Level or Equivalent,60-70%,0-35,1,120,N,Withdrawn
281077,AAA,2014J,F,East Anglian Region,HE Qualification,50-60%,0-35,0,60,N,Pass
281636,AAA,2014J,F,West Midlands Region,A Level or Equivalent,20-30%,0-35,0,60,N,Pass
285315,AAA,2014J,M,East Anglian Region,HE Qualification,70-80%,0-35,0,60,N,Pass
287040,AAA,2014J,F,East Anglian Region,A Level or Equivalent,40-50%,35-55,0,90,N,Pass
287204,AAA,2014J,M,Scotland,A Level or Equivalent,0-10%,0-35,0,60,N,Pass
287210,AAA,2014J,M,Scotland,A Level or Equivalent,70-80%,35-55,0,60,N,Pass
288994,AAA,2014J,M,Scotland,A Level or Equivalent,30-40%,0-35,0,120,N,Fail
289449,AAA,2014J,M,East Midlands Region,HE Qualification,90-100%,35-55,0,60,N,Pass
290164,AAA,2014J,F,Scotland,HE Qualification,30-40%,35-55,0,60,N,Pass
292525,AAA,2014J,M,South Region,A Level or Equivalent,70-80%,0-35,0,60,N,Pass
292775,AAA,2014J,M,South East Region,A Level or Equivalent,40-50%,0-35,0,60,N,Pass
293824,AAA,2014J,F,South West Region,A Level or Equivalent,50-60%,35-55,0,60,N,Pass
294496,AAA,2014J,M,North Western Region,A Level or Equivalent,10-20,35-55,0,60,Y,Pass
294655,AAA,2014J,M,Wales,A Level or Equivalent,70-80%,35-55,0,60,N,Fail
295060,AAA,2014J,M,East Anglian Region,A Level or Equivalent,70-80%,0-35,0,60,N,Fail
295075,AAA,2014J,M,South Region,HE Qualification,70-80%,55<=,0,60,N,Pass
296424,AAA,2014J,M,Scotland,A Level or Equivalent,30-40%,35-55,0,60,N,Pass
298034,AAA,2014J,M,Scotland,A Level or Equivalent,70-80%,35-55,0,120,N,Fail
298838,AAA,2014J,F,Yorkshire Region,A Level or Equivalent,70-80%,0-35,0,60,N,Pass
301967,AAA,2014J,M,South West Region,A Level or Equivalent,20-30%,0-35,0,60,N,Pass
302476,AAA,2014J,M,South East Region,A Level or Equivalent,70-80%,0-35,0,60,N,Distinction
303521,AAA,2014J,F,Ireland,A Level or Equivalent,20-30%,35-55,0,60,N,Pass
303985,AAA,2014J,F,Scotland,HE Qualification,70-80%,0-35,1,60,N,Pass
304465,AAA,2014J,F,West Midlands Region,A Level or Equivalent,50-60%,0-35,0,60,N,Pass
306646,AAA,2014J,M,South Region,A Level or Equivalent,80-90%,0-35,0,60,N,Pass
309142,AAA,2014J,F,South Region,A Level or Equivalent,90-100%,35-55,0,60,N,Pass
310412,AAA,2014J,F,London Region,A Level or Equivalent,40-50%,35-55,0,60,N,Pass
311235,AAA,2014J,M,South West Region,A Level or Equivalent,50-60%,35-55,0,60,N,Pass
311659,AAA,2014J,M,East Anglian Region,A Level or Equivalent,70-80%,0-35,0,120,N,Fail
313937,AAA,2014J,M,Scotland,HE Qualification,80-90%,35-55,0,60,N,Pass
315076,AAA,2014J,M,Yorkshire Region,A Level or Equivalent,0-10%,0-35,0,60,N,Pass
315744,AAA,2014J,M,Scotland,A Level or Equivalent,90-100%,35-55,0,60,N,Distinction
323370,AAA,2014J,F,West Midlands Region,A Level or Equivalent,30-40%,0-35,0,120,N,Pass
323805,AAA,2014J,F,West Midlands Region,A Level or Equivalent,20-30%,0-35,0,180,N,Withdrawn
328024,AAA,2014J,M,Yorkshire Region,A Level or Equivalent,10-20,35-55,0,60,N,Pass
328734,AAA,2014J,F,East Anglian Region,A Level or Equivalent,80-90%,0-35,0,180,N,Withdrawn
329659,AAA,2014J,F,East Anglian Region,A Level or Equivalent,30-40%,0-35,0,60,Y,Fail
330594,AAA,2014J,M,South West Region,Lower Than A Level,50-60%,0-35,0,60,N,Pass
331358,AAA,2014J,F,South Region,HE Qualification,90-100%,35-55,1,60,N,Distinction
332884,AAA,2014J,M,Wales,A Level or Equivalent,60-70%,0-35,0,60,N,Pass
334441,AAA,2014J,M,London Region,HE Qualification,60-70%,0-35,0,60,N,Fail
335247,AAA,2014J,M,South West Region,A Level or Equivalent,80-90%,0-35,0,60,N,Pass
335764,AAA,2014J,F,South East Region,A Level or Equivalent,20-30%,0-35,1,60,N,Pass
337748,AAA,2014J,F,Yorkshire Region,A Level or Equivalent,30-40%,0-35,0,120,N,Withdrawn
338407,AAA,2014J,M,East Midlands Region,A Level or Equivalent,60-70%,35-55,0,60,N,Pass
341876,AAA,2014J,M,East Anglian Region,HE Qualification,10-20,0-35,0,120,N,Withdrawn
342007,AAA,2014J,F,West Midlands Region,HE Qualification,70-80%,0-35,1,60,N,Pass
345440,AAA,2014J,M,South Region,HE Qualification,90-100%,0-35,0,60,N,Pass
345519,AAA,2014J,F,North Region,A Level or Equivalent,,0-35,0,60,N,Pass
346118,AAA,2014J,F,East Anglian Region,A Level or Equivalent,20-30%,35-55,0,120,N,Pass
348275,AAA,2014J,M,Scotland,HE Qualification,40-50%,35-55,0,120,N,Withdrawn
348807,AAA,2014J,M,East Midlands Region,A Level or Equivalent,80-90%,35-55,0,60,N,Pass
350156,AAA,2014J,M,South West Region,A Level or Equivalent,30-40%,0-35,0,120,N,Pass
350939,AAA,2014J,M,East Anglian Region,Lower Than A Level,80-90%,0-35,0,60,N,Pass
351336,AAA,2014J,F,East Midlands Region,A Level or Equivalent,10-20,0-35,0,60,N,Pass
353665,AAA,2014J,M,South Region,A Level or Equivalent,70-80%,35-55,0,60,N,Pass
354170,AAA,2014J,F,Wales,A Level or Equivalent,0-10%,0-35,0,60,N,Fail
356170,AAA,2014J,M,North Western Region,HE Qualification,30-40%,0-35,0,60,N,Pass
358182,AAA,2014J,M,South Region,Lower Than A Level,80-90%,0-35,0,120,N,Pass
364957,AAA,2014J,F,East Anglian Region,HE Qualification,70-80%,35-55,0,60,N,Pass
369834,AAA,2014J,M,West Midlands Region,A Level or Equivalent,60-70%,0-35,0,60,N,Withdrawn
371710,AAA,2014J,M,Scotland,HE Qualification,10-20,0-35,0,60,N,Pass
373872,AAA,2014J,F,South Region,A Level or Equivalent,40-50%,0-35,0,60,N,Pass
375260,AAA,2014J,M,Ireland,HE Qualification,,0-35,0,60,N,Pass
375646,AAA,2014J,M,London Region,A Level or Equivalent,40-50%,0-35,0,120,N,Pass
377546,AAA,2014J,M,East Anglian Region,A Level or Equivalent,50-60%,0-35,0,120,Y,Distinction
381642,AAA,2014J,F,North Western Region,A Level or Equivalent,20-30%,0-35,0,60,N,Withdrawn
382095,AAA,2014J,M,South Region,Lower Than A Level,50-60%,0-35,0,60,N,Pass
383180,AAA,2014J,F,South Region,A Level or Equivalent,70-80%,0-35,0,60,N,Withdrawn
383600,AAA,2014J,M,Scotland,A Level or Equivalent,70-80%,0-35,0,60,N,Pass
383723,AAA,2014J,M,East Anglian Region,HE Qualification,90-100%,55<=,0,60,N,Pass
384203,AAA,2014J,M,Scotland,HE Qualification,20-30%,0-35,0,120,N,Pass
