student_id,code_module,code_presentation,date_registration,date_unregistration
2273119,AAA,2014J,1969-12-31,1970-01-01
2277857,AAA,2014J,1969-12-31,
2297896,AAA,2014J,1969-12-31,
2313257,AAA,2014J,1969-12-31,1969-12-31
2318055,AAA,2014J,1969-12-31,
2330254,AAA,2014J,1969-12-31,
2355470,AAA,2014J,1969-12-31,
2358969,AAA,2014J,1969-12-31,
2363863,AAA,2014J,1969-12-31,
2365101,AAA,2014J,1969-12-31,1969-12-31
2369415,AAA,2014J,1969-12-31,
2375975,AAA,2014J,1969-12-31,
2397661,AAA,2014J,1969-12-31,
2398313,AAA,2014J,1969-12-31,
2404408,AAA,2014J,1969-12-31,
2425993,AAA,2014J,1969-12-31,
2429854,AAA,2014J,1969-12-31,
2432796,AAA,2014J,1969-12-31,
2434159,AAA,2014J,1969-12-31,
2436812,AAA,2014J,1969-12-31,
2467267,AAA,2014J,1969-12-31,
2470694,AAA,2014J,1969-12-31,
2473538,AAA,2014J,1969-12-31,
2474849,AAA,2014J,1969-12-31,1970-01-01
2494700,AAA,2014J,1969-12-31,
2500258,AAA,2014J,1969-12-31,
2507842,AAA,2014J,1969-12-31,1970-01-01
2509639,AAA,2014J,1969-12-31,
2514368,AAA,2014J,1969-12-31,
2514898,AAA,2014J,1969-12-31,
2521865,AAA,2014J,1969-12-31,
2522927,AAA,2014J,1969-12-31,
2540168,AAA,2014J,1969-12-31,1970-01-01
2546445,AAA,2014J,1969-12-31,1970-01-01
2551797,AAA,2014J,1969-12-31,
2551932,AAA,2014J,1969-12-31,1970-01-01
2569324,AAA,2014J,1969-12-31,
2574990,AAA,2014J,1969-12-31,
2576122,AAA,2014J,1969-12-31,
2578676,AAA,2014J,1969-12-31,
2581477,AAA,2014J,1969-12-31,
2584873,AAA,2014J,1969-12-31,
2595841,AAA,2014J,1969-12-31,
2596621,AAA,2014J,1969-12-31,
2601889,AAA,2014J,1969-12-31,
2602338,AAA,2014J,1970-01-01,
2606802,AAA,2014J,1969-12-31,
2624961,AAA,2014J,1969-12-31,
2630087,AAA,2014J,1969-12-31,1969-12-31
2633226,AAA,2014J,1969-12-31,
2642616,AAA,2014J,1969-12-31,
2642935,AAA,2014J,1969-12-31,
2648611,AAA,2014J,1969-12-31,
2649800,AAA,2014J,1969-12-31,
2654628,AAA,2014J,1969-12-31,
2677624,AAA,2014J,1969-12-31,
2680312,AAA,2014J,1969-12-31,
2688166,AAA,2014J,1969-12-31,
2690062,AAA,2014J,1969-12-31,1970-01-01
2692514,AAA,2014J,1969-12-31,
2694788,AAA,2014J,1969-12-31,
23629,BBB,2013B,1969-12-31,
25107,BBB,2013B,1969-12-31,
27891,BBB,2013B,1969-12-31,1970-01-01
29144,BBB,2013B,1969-12-31,
31663,BBB,2013B,1969-12-31,
33666,BBB,2013B,1969-12-31,1970-01-01
34229,BBB,2013B,1969-12-31,
34353,BBB,2013B,1969-12-31,
34431,BBB,2013B,1969-12-31,1970-01-01
34694,BBB,2013B,1969-12-31,1969-12-31
34756,BBB,2013B,1969-12-31,1970-01-01
34863,BBB,2013B,1969-12-31,
35812,BBB,2013B,1969-12-31,
39655,BBB,2013B,1969-12-31,
50993,BBB,2013B,1969-12-31,
52899,BBB,2013B,1969-12-31,1970-01-01
58089,BBB,2013B,1969-12-31,
62631,BBB,2013B,1969-12-31,
70608,BBB,2013B,1969-12-31,
71433,BBB,2013B,1969-12-31,
72070,BBB,2013B,1969-12-31,1970-01-01
74695,BBB,2013B,1969-12-31,
74734,BBB,2013B,1970-01-01,
75399,BBB,2013B,1969-12-31,
78645,BBB,2013B,1969-12-31,
79378,BBB,2013B,1969-12-31,
82535,BBB,2013B,1969-12-31,
82741,BBB,2013B,1969-12-31,
83254,BBB,2013B,1969-12-31,
84245,BBB,2013B,1969-12-31,
84664,BBB,2013B,1969-12-31,
86291,BBB,2013B,1969-12-31,1970-01-01
87604,BBB,2013B,1969-12-31,1969-12-31
87732,BBB,2013B,1969-12-31,
88580,BBB,2013B,1969-12-31,1969-12-31
91322,BBB,2013B,1969-12-31,
92274,BBB,2013B,1969-12-31,1970-01-01
92832,BBB,2013B,1969-12-31,
92947,BBB,2013B,1969-12-31,
92993,BBB,2013B,1969-12-31,
94616,BBB,2013B,1969-12-31,
96291,BBB,2013B,1969-12-31,1970-01-01
97154,BBB,2013B,1969-12-31,
98313,BBB,2013B,1969-12-31,
102849,BBB,2013B,1969-12-31,1969-12-31
104054,BBB,2013B,1969-12-31,
108377,BBB,2013B,1969-12-31,
108589,BBB,2013B,1969-12-31,
109938,BBB,2013B,1969-12-31,
110881,BBB,2013B,1969-12-31,
116603,BBB,2013B,1969-12-31,
117071,BBB,2013B,1969-12-31,
120994,BBB,2013B,1969-12-31,
122524,BBB,2013B,1969-12-31,
123379,BBB,2013B,1969-12-31,1969-12-31
123860,BBB,2013B,1969-12-31,
126322,BBB,2013B,1969-12-31,
126411,BBB,2013B,1969-12-31,
127209,BBB,2013B,1969-12-31,1969-12-31
128776,BBB,2013B,1969-12-31,1970-01-01
133155,BBB,2013B,1969-12-31,
133531,BBB,2013B,1969-12-31,
133748,BBB,2013B,1969-12-31,
141823,BBB,2013B,1969-12-31,1970-01-01
142324,BBB,2013B,1969-12-31,
143741,BBB,2013B,1969-12-31,
143854,BBB,2013B,1969-12-31,1970-01-01
145544,BBB,2013B,1969-12-31,
147876,BBB,2013B,1969-12-31,
151697,BBB,2013B,1969-12-31,
152153,BBB,2013B,1969-12-31,1970-01-01
152910,BBB,2013B,1969-12-31,
152929,BBB,2013B,1969-12-31,
153212,BBB,2013B,1969-12-31,
153704,BBB,2013B,1969-12-31,1970-01-01
154027,BBB,2013B,1969-12-31,
154125,BBB,2013B,1969-12-31,
154540,BBB,2013B,1969-12-31,
155735,BBB,2013B,1969-12-31,1970-01-01
156835,BBB,2013B,1969-12-31,
161678,BBB,2013B,1969-12-31,
165243,BBB,2013B,1969-12-31,
169515,BBB,2013B,1969-12-31,1970-01-01
170356,BBB,2013B,1969-12-31,1970-01-01
171377,BBB,2013B,1969-12-31,
173316,BBB,2013B,1969-12-31,
173335,BBB,2013B,1969-12-31,
174321,BBB,2013B,1969-12-31,1969-12-31
177639,BBB,2013B,1969-12-31,1970-01-01
179605,BBB,2013B,1969-12-31,1970-01-01
182824,BBB,2013B,1969-12-31,
183806,BBB,2013B,1969-12-31,
185240,BBB,2013B,1969-12-31,1970-01-01
185349,BBB,2013B,1969-12-31,
186670,BBB,2013B,1969-12-31,
186780,BBB,2013B,1969-12-31,1970-01-01
186988,BBB,2013B,1969-12-31,
187793,BBB,2013B,1969-12-31,
188152,BBB,2013B,1969-12-31,
192424,BBB,2013B,1969-12-31,
193822,BBB,2013B,1969-12-31,
197595,BBB,2013B,1969-12-31,
198956,BBB,2013B,1969-12-31,
199520,BBB,2013B,1969-12-31,
200863,BBB,2013B,1969-12-31,1970-01-01
200905,BBB,2013B,1969-12-31,
203108,BBB,2013B,1969-12-31,
203481,BBB,2013B,1969-12-31,
203652,BBB,2013B,1969-12-31,
204746,BBB,2013B,1969-12-31,
205231,BBB,2013B,1969-12-31,
226374,BBB,2013B,1969-12-31,
226827,BBB,2013B,1969-12-31,
228049,BBB,2013B,1969-12-31,1970-01-01
228235,BBB,2013B,1969-12-31,1970-01-01
229240,BBB,2013B,1969-12-31,
229426,BBB,2013B,1969-12-31,
230348,BBB,2013B,1969-12-31,1969-12-31
232600,BBB,2013B,1969-12-31,1969-12-31
232695,BBB,2013B,1969-12-31,
232745,BBB,2013B,1969-12-31,1969-12-31
235097,BBB,2013B,1969-12-31,
237304,BBB,2013B,1969-12-31,
237913,BBB,2013B,1969-12-31,
242149,BBB,2013B,1969-12-31,1970-01-01
245404,BBB,2013B,1969-12-31,
247267,BBB,2013B,1969-12-31,
248103,BBB,2013B,1969-12-31,
249534,BBB,2013B,1969-12-31,
251351,BBB,2013B,1969-12-31,
252340,BBB,2013B,1969-12-31,
252652,BBB,2013B,1969-12-31,1969-12-31
253250,BBB,2013B,1969-12-31,1970-01-01
255347,BBB,2013B,1969-12-31,
255998,BBB,2013B,1969-12-31,
256215,BBB,2013B,1969-12-31,1969-12-31
258402,BBB,2013B,1969-12-31,1969-12-31
259182,BBB,2013B,1969-12-31,1969-12-31
262294,BBB,2013B,1969-12-31,1970-01-01
262454,BBB,2013B,1969-12-31,
262741,BBB,2013B,1969-12-31,
263499,BBB,2013B,1969-12-31,
263531,BBB,2013B,1969-12-31,1969-12-31
265405,BBB,2013B,1969-12-31,1970-01-01
265958,BBB,2013B,1969-12-31,1970-01-01
267761,BBB,2013B,1969-12-31,
267853,BBB,2013B,1969-12-31,
269076,BBB,2013B,1969-12-31,1970-01-01
269289,BBB,2013B,1969-12-31,1969-12-31
270399,BBB,2013B,1969-12-31,
270567,BBB,2013B,1969-12-31,
271036,BBB,2013B,1969-12-31,
272580,BBB,2013B,1969-12-31,
273731,BBB,2013B,1969-12-31,
273877,BBB,2013B,1969-12-31,
276717,BBB,2013B,1969-12-31,
277733,BBB,2013B,1969-12-31,
278447,BBB,2013B,1969-12-31,
280962,BBB,2013B,1969-12-31,
281564,BBB,2013B,1969-12-31,
284076,BBB,2013B,1969-12-31,
285633,BBB,2013B,1969-12-31,
285912,BBB,2013B,1969-12-31,
288380,BBB,2013B,1969-12-31,
288990,BBB,2013B,1969-12-31,1970-01-01
290550,BBB,2013B,1969-12-31,
291037,BBB,2013B,1969-12-31,
291194,BBB,2013B,1969-12-31,
291701,BBB,2013B,1969-12-31,1969-12-31
292027,BBB,2013B,1969-12-31,1970-01-01
294381,BBB,2013B,1969-12-31,
294961,BBB,2013B,1969-12-31,
294999,BBB,2013B,1969-12-31,1970-01-01
295754,BBB,2013B,1969-12-31,
296408,BBB,2013B,1969-12-31,1969-12-31
297484,BBB,2013B,1969-12-31,
298322,BBB,2013B,1969-12-31,
298476,BBB,2013B,1969-12-31,
299561,BBB,2013B,1969-12-31,1970-01-01
302550,BBB,2013B,1969-12-31,1969-12-31
305945,BBB,2013B,1969-12-31,1970-01-01
306886,BBB,2013B,1969-12-31,
306984,BBB,2013B,1969-12-31,1970-01-01
309175,BBB,2013B,1969-12-31,
309709,BBB,2013B,1969-12-31,
309734,BBB,2013B,1969-12-31,
311042,BBB,2013B,1969-12-31,1970-01-01
312141,BBB,2013B,1969-12-31,
313810,BBB,2013B,1969-12-31,
315186,BBB,2013B,1969-12-31,
316841,BBB,2013B,1969-12-31,
318056,BBB,2013B,1969-12-31,
318101,BBB,2013B,1969-12-31,
319209,BBB,2013B,1969-12-31,
322745,BBB,2013B,1969-12-31,
322960,BBB,2013B,1969-12-31,1970-01-01
323914,BBB,2013B,1969-12-31,
324236,BBB,2013B,1969-12-31,1970-01-01
325511,BBB,2013B,1969-12-31,
325879,BBB,2013B,1969-12-31,
326012,BBB,2013B,1969-12-31,
329226,BBB,2013B,1969-12-31,
329321,BBB,2013B,1969-12-31,
329800,BBB,2013B,1969-12-31,
330376,BBB,2013B,1969-12-31,1970-01-01
331354,BBB,2013B,1969-12-31,
331844,BBB,2013B,1969-12-31,
333129,BBB,2013B,1969-12-31,
333837,BBB,2013B,1969-12-31,1970-01-01
334291,BBB,2013B,1969-12-31,
334794,BBB,2013B,1969-12-31,1970-01-01
335421,BBB,2013B,1969-12-31,
335600,BBB,2013B,1969-12-31,
335910,BBB,2013B,1969-12-31,
336165,BBB,2013B,1969-12-31,
338056,BBB,2013B,1969-12-31,
338861,BBB,2013B,1969-12-31,
338912,BBB,2013B,1969-12-31,1969-12-31
339379,BBB,2013B,1969-12-31,
339526,BBB,2013B,1969-12-31,1970-01-01
339946,BBB,2013B,1969-12-31,1970-01-01
340378,BBB,2013B,1969-12-31,1970-01-01
340831,BBB,2013B,1969-12-31,1970-01-01
341040,BBB,2013B,1969-12-31,1970-01-01
341229,BBB,2013B,1969-12-31,
341235,BBB,2013B,1969-12-31,1969-12-31
341509,BBB,2013B,1969-12-31,
349040,BBB,2013B,1969-12-31,1970-01-01
349424,BBB,2013B,1969-12-31,
350622,BBB,2013B,1969-12-31,
350795,BBB,2013B,1969-12-31,
351271,BBB,2013B,1969-12-31,
351290,BBB,2013B,1969-12-31,
351543,BBB,2013B,1969-12-31,
352161,BBB,2013B,1969-12-31,1970-01-01
352364,BBB,2013B,1969-12-31,
353093,BBB,2013B,1969-12-31,
353352,BBB,2013B,1969-12-31,
353918,BBB,2013B,1969-12-31,1969-12-31
354058,BBB,2013B,1969-12-31,
354815,BBB,2013B,1969-12-31,1970-01-01
354895,BBB,2013B,1969-12-31,1970-01-01
355369,BBB,2013B,1969-12-31,1970-01-01
355998,BBB,2013B,1969-12-31,
357030,BBB,2013B,1969-12-31,1970-01-01
357038,BBB,2013B,1969-12-31,
357928,BBB,2013B,1969-12-31,
359170,BBB,2013B,1969-12-31,1969-12-31
360188,BBB,2013B,1969-12-31,
360489,BBB,2013B,1969-12-31,1970-01-01
360877,BBB,2013B,1969-12-31,
361603,BBB,2013B,1969-12-31,
362760,BBB,2013B,1969-12-31,
362877,BBB,2013B,1969-12-31,1970-01-01
363401,BBB,2013B,1969-12-31,
363416,BBB,2013B,1970-01-01,
363660,BBB,2013B,1969-12-31,
364323,BBB,2013B,1969-12-31,1970-01-01
365439,BBB,2013B,1969-12-31,
365452,BBB,2013B,1969-12-31,
365488,BBB,2013B,1969-12-31,
365707,BBB,2013B,1969-12-31,
366821,BBB,2013B,1969-12-31,
367304,BBB,2013B,1969-12-31,
367348,BBB,2013B,1969-12-31,
367609,BBB,2013B,1969-12-31,
368439,BBB,2013B,1969-12-31,
369212,BBB,2013B,1969-12-31,1970-01-01
370302,BBB,2013B,1969-12-31,
370720,BBB,2013B,1969-12-31,
371679,BBB,2013B,1969-12-31,
372624,BBB,2013B,1969-12-31,1969-12-31
374102,BBB,2013B,1969-12-31,
374234,BBB,2013B,1969-12-31,
375312,BBB,2013B,1969-12-31,1970-01-01
376617,BBB,2013B,1969-12-31,
377695,BBB,2013B,1969-12-31,1969-12-31
377759,BBB,2013B,1969-12-31,
377846,BBB,2013B,1969-12-31,
377905,BBB,2013B,1969-12-31,
378462,BBB,2013B,1969-12-31,
378543,BBB,2013B,1969-12-31,
378721,BBB,2013B,1969-12-31,1970-01-01
379402,BBB,2013B,1969-12-31,
379405,BBB,2013B,1969-12-31,1969-12-31
380151,BBB,2013B,1969-12-31,1970-01-01
381640,BBB,2013B,1969-12-31,
381722,BBB,2013B,1969-12-31,1970-01-01
383828,BBB,2013B,1969-12-31,1970-01-01
384678,BBB,2013B,1969-12-31,
384909,BBB,2013B,1969-12-31,1970-01-01
385034,BBB,2013B,1969-12-31,1970-01-01
386348,BBB,2013B,1969-12-31,
386957,BBB,2013B,1969-12-31,
387276,BBB,2013B,1969-12-31,1969-12-31
387702,BBB,2013B,1969-12-31,
388014,BBB,2013B,1969-12-31,1969-12-31
388205,BBB,2013B,1969-12-31,
388360,BBB,2013B,1969-12-31,
388410,BBB,2013B,1969-12-31,
388484,BBB,2013B,1969-12-31,
389369,BBB,2013B,1969-12-31,
390220,BBB,2013B,1969-12-31,
390442,BBB,2013B,1969-12-31,
390461,BBB,2013B,1969-12-31,
392213,BBB,2013B,1969-12-31,
392281,BBB,2013B,1969-12-31,1970-01-01
392428,BBB,2013B,1969-12-31,
392614,BBB,2013B,1969-12-31,
393327,BBB,2013B,1969-12-31,1969-12-31
394956,BBB,2013B,1969-12-31,1970-01-01
395107,BBB,2013B,1969-12-31,1969-12-31
395229,BBB,2013B,1969-12-31,
397118,BBB,2013B,1969-12-31,
397763,BBB,2013B,1969-12-31,1970-01-01
398084,BBB,2013B,1969-12-31,
398949,BBB,2013B,1969-12-31,1969-12-31
398965,BBB,2013B,1969-12-31,1970-01-01
399108,BBB,2013B,1969-12-31,1970-01-01
399792,BBB,2013B,1969-12-31,
400049,BBB,2013B,1969-12-31,
400469,BBB,2013B,1969-12-31,
400474,BBB,2013B,1969-12-31,
400718,BBB,2013B,1969-12-31,1969-12-31
400894,BBB,2013B,1969-12-31,
401339,BBB,2013B,1969-12-31,
401349,BBB,2013B,1969-12-31,
402660,BBB,2013B,1969-12-31,1970-01-01
403093,BBB,2013B,1969-12-31,
403191,BBB,2013B,1969-12-31,1970-01-01
404022,BBB,2013B,1969-12-31,
404727,BBB,2013B,1969-12-31,
405471,BBB,2013B,1969-12-31,
405746,BBB,2013B,1969-12-31,1970-01-01
405995,BBB,2013B,1969-12-31,
406311,BBB,2013B,1969-12-31,
406416,BBB,2013B,1969-12-31,1970-01-01
406974,BBB,2013B,1969-12-31,1970-01-01
408112,BBB,2013B,1969-12-31,
409662,BBB,2013B,1969-12-31,
410739,BBB,2013B,1969-12-31,
411197,BBB,2013B,1969-12-31,
412407,BBB,2013B,1969-12-31,
412654,BBB,2013B,1969-12-31,
413984,BBB,2013B,1969-12-31,
414958,BBB,2013B,1969-12-31,
415548,BBB,2013B,1969-12-31,1969-12-31
415716,BBB,2013B,1969-12-31,
415760,BBB,2013B,1969-12-31,
416007,BBB,2013B,1969-12-31,
416314,BBB,2013B,1969-12-31,
416654,BBB,2013B,1969-12-31,
417462,BBB,2013B,1969-12-31,
418065,BBB,2013B,1969-12-31,1970-01-01
418325,BBB,2013B,1969-12-31,
420604,BBB,2013B,1969-12-31,
421205,BBB,2013B,1969-12-31,
422070,BBB,2013B,1969-12-31,
422752,BBB,2013B,1969-12-31,1970-01-01
423314,BBB,2013B,1969-12-31,
423317,BBB,2013B,1969-12-31,1970-01-01
423871,BBB,2013B,1969-12-31,
425747,BBB,2013B,1969-12-31,
425808,BBB,2013B,1969-12-31,
425817,BBB,2013B,1969-12-31,1970-01-01
425820,BBB,2013B,1969-12-31,
426650,BBB,2013B,1969-12-31,
426838,BBB,2013B,1969-12-31,
427536,BBB,2013B,1969-12-31,
427704,BBB,2013B,1969-12-31,
427773,BBB,2013B,1969-12-31,
429038,BBB,2013B,1969-12-31,
429158,BBB,2013B,1969-12-31,1969-12-31
429494,BBB,2013B,1969-12-31,
430160,BBB,2013B,1969-12-31,1970-01-01
430357,BBB,2013B,1969-12-31,
431071,BBB,2013B,1969-12-31,1970-01-01
432004,BBB,2013B,1969-12-31,
432232,BBB,2013B,1969-12-31,
432319,BBB,2013B,1969-12-31,1970-01-01
432870,BBB,2013B,1969-12-31,
433531,BBB,2013B,1969-12-31,
433755,BBB,2013B,1969-12-31,
433939,BBB,2013B,1969-12-31,
434094,BBB,2013B,1969-12-31,
434192,BBB,2013B,1969-12-31,
434353,BBB,2013B,1969-12-31,
434646,BBB,2013B,1969-12-31,
435245,BBB,2013B,1969-12-31,
435803,BBB,2013B,1969-12-31,
437562,BBB,2013B,1969-12-31,
437967,BBB,2013B,1969-12-31,
438210,BBB,2013B,1969-12-31,1970-01-01
438379,BBB,2013B,1969-12-31,1969-12-31
438703,BBB,2013B,1969-12-31,
439857,BBB,2013B,1969-12-31,
440057,BBB,2013B,1969-12-31,
440509,BBB,2013B,1969-12-31,
441000,BBB,2013B,1969-12-31,
441181,BBB,2013B,1969-12-31,
441255,BBB,2013B,1969-12-31,
441423,BBB,2013B,1969-12-31,1969-12-31
442012,BBB,2013B,1969-12-31,
442143,BBB,2013B,1969-12-31,1970-01-01
442183,BBB,2013B,1969-12-31,
442456,BBB,2013B,1969-12-31,
442466,BBB,2013B,1970-01-01,
443108,BBB,2013B,1969-12-31,1970-01-01
443288,BBB,2013B,1969-12-31,
443452,BBB,2013B,1969-12-31,
444117,BBB,2013B,1969-12-31,
444408,BBB,2013B,1969-12-31,
444784,BBB,2013B,1969-12-31,
444926,BBB,2013B,1969-12-31,
445065,BBB,2013B,1969-12-31,
445125,BBB,2013B,1969-12-31,
445889,BBB,2013B,1969-12-31,
446045,BBB,2013B,1969-12-31,
446145,BBB,2013B,1969-12-31,
446247,BBB,2013B,1969-12-31,1970-01-01
446357,BBB,2013B,1969-12-31,1970-01-01
446856,BBB,2013B,1969-12-31,
447007,BBB,2013B,1969-12-31,1970-01-01
447759,BBB,2013B,1969-12-31,
447782,BBB,2013B,1969-12-31,
447790,BBB,2013B,1969-12-31,1970-01-01
465599,BBB,2013B,1969-12-31,
465730,BBB,2013B,1969-12-31,1970-01-01
466037,BBB,2013B,1969-12-31,
466800,BBB,2013B,1969-12-31,1970-01-01
466810,BBB,2013B,1969-12-31,
466959,BBB,2013B,1969-12-31,
466973,BBB,2013B,1969-12-31,
467035,BBB,2013B,1969-12-31,
467292,BBB,2013B,1969-12-31,
467756,BBB,2013B,1969-12-31,
467835,BBB,2013B,1969-12-31,1970-01-01
468021,BBB,2013B,1969-12-31,
468792,BBB,2013B,1969-12-31,1970-01-01
468949,BBB,2013B,1969-12-31,
469683,BBB,2013B,1969-12-31,
470318,BBB,2013B,1969-12-31,
470653,BBB,2013B,1969-12-31,
471219,BBB,2013B,1969-12-31,
471525,BBB,2013B,1969-12-31,
472182,BBB,2013B,1969-12-31,1970-01-01
472348,BBB,2013B,1969-12-31,1970-01-01
472586,BBB,2013B,1969-12-31,
473095,BBB,2013B,1969-12-31,
473328,BBB,2013B,1969-12-31,
475078,BBB,2013B,1969-12-31,1970-01-01
475095,BBB,2013B,1969-12-31,
475460,BBB,2013B,1969-12-31,
475688,BBB,2013B,1969-12-31,
475901,BBB,2013B,1969-12-31,
476037,BBB,2013B,1969-12-31,1970-01-01
476201,BBB,2013B,1969-12-31,
476297,BBB,2013B,1969-12-31,1970-01-01
476369,BBB,2013B,1969-12-31,
476457,BBB,2013B,1969-12-31,1970-01-01
476596,BBB,2013B,1969-12-31,
476709,BBB,2013B,1969-12-31,
476710,BBB,2013B,1969-12-31,
476783,BBB,2013B,1969-12-31,
476816,BBB,2013B,1969-12-31,1970-01-01
476855,BBB,2013B,1969-12-31,1970-01-01
476859,BBB,2013B,1969-12-31,
477009,BBB,2013B,1969-12-31,
477011,BBB,2013B,1969-12-31,
477164,BBB,2013B,1969-12-31,
477167,BBB,2013B,1969-12-31,
477734,BBB,2013B,1969-12-31,
477835,BBB,2013B,1969-12-31,1970-01-01
478317,BBB,2013B,1969-12-31,1970-01-01
478444,BBB,2013B,1969-12-31,
478718,BBB,2013B,1969-12-31,1970-01-01
478792,BBB,2013B,1969-12-31,
478873,BBB,2013B,1969-12-31,
479060,BBB,2013B,1969-12-31,
479171,BBB,2013B,1969-12-31,
479267,BBB,2013B,1969-12-31,1970-01-01
479343,BBB,2013B,1969-12-31,
479516,BBB,2013B,1969-12-31,
479519,BBB,2013B,1969-12-31,
480151,BBB,2013B,1969-12-31,1970-01-01
480382,BBB,2013B,1969-12-31,
480458,BBB,2013B,1969-12-31,
480507,BBB,2013B,1969-12-31,
480554,BBB,2013B,1969-12-31,
480650,BBB,2013B,1969-12-31,
480815,BBB,2013B,1969-12-31,
481010,BBB,2013B,1969-12-31,
481143,BBB,2013B,1969-12-31,
481580,BBB,2013B,1969-12-31,
481607,BBB,2013B,1969-12-31,
482467,BBB,2013B,1969-12-31,
482710,BBB,2013B,1969-12-31,
482766,BBB,2013B,1969-12-31,
482945,BBB,2013B,1969-12-31,1970-01-01
483064,BBB,2013B,1969-12-31,
483074,BBB,2013B,1969-12-31,
483109,BBB,2013B,1969-12-31,
483243,BBB,2013B,1969-12-31,
483309,BBB,2013B,1969-12-31,1970-01-01
483371,BBB,2013B,1969-12-31,1970-01-01
483411,BBB,2013B,1969-12-31,
483479,BBB,2013B,1969-12-31,
483952,BBB,2013B,1969-12-31,
484039,BBB,2013B,1969-12-31,
484135,BBB,2013B,1969-12-31,1970-01-01
484161,BBB,2013B,1969-12-31,
484768,BBB,2013B,1969-12-31,
484885,BBB,2013B,1969-12-31,
484933,BBB,2013B,1969-12-31,
485352,BBB,2013B,1969-12-31,1969-12-31
485399,BBB,2013B,1969-12-31,
485568,BBB,2013B,1969-12-31,
485630,BBB,2013B,1969-12-31,
485782,BBB,2013B,1969-12-31,
486099,BBB,2013B,1969-12-31,
486214,BBB,2013B,1969-12-31,1970-01-01
486282,BBB,2013B,1969-12-31,
486391,BBB,2013B,1969-12-31,
486521,BBB,2013B,1969-12-31,
486650,BBB,2013B,1969-12-31,1970-01-01
486656,BBB,2013B,1969-12-31,
487329,BBB,2013B,1969-12-31,
487646,BBB,2013B,1969-12-31,
488185,BBB,2013B,1969-12-31,
488364,BBB,2013B,1969-12-31,
488425,BBB,2013B,1969-12-31,
488477,BBB,2013B,1969-12-31,1970-01-01
488863,BBB,2013B,1969-12-31,
488929,BBB,2013B,1969-12-31,1970-01-01
489251,BBB,2013B,1969-12-31,
490110,BBB,2013B,1969-12-31,1970-01-01
490152,BBB,2013B,1969-12-31,
490514,BBB,2013B,1969-12-31,
490733,BBB,2013B,1969-12-31,1970-01-01
492182,BBB,2013B,1969-12-31,
492240,BBB,2013B,1969-12-31,
492336,BBB,2013B,1969-12-31,1970-01-01
492590,BBB,2013B,1969-12-31,
492946,BBB,2013B,1969-12-31,
493186,BBB,2013B,1969-12-31,
493377,BBB,2013B,1969-12-31,1970-01-01
493451,BBB,2013B,1969-12-31,
493515,BBB,2013B,1969-12-31,
493773,BBB,2013B,1969-12-31,
493912,BBB,2013B,1969-12-31,
493958,BBB,2013B,1969-12-31,
494095,BBB,2013B,1969-12-31,
494278,BBB,2013B,1969-12-31,
494304,BBB,2013B,1969-12-31,
494673,BBB,2013B,1969-12-31,
494786,BBB,2013B,1969-12-31,
494838,BBB,2013B,1969-12-31,
494840,BBB,2013B,1969-12-31,1970-01-01
494927,BBB,2013B,1969-12-31,1970-01-01
495324,BBB,2013B,1969-12-31,1970-01-01
495377,BBB,2013B,1969-12-31,1969-12-31
495674,BBB,2013B,1969-12-31,
495856,BBB,2013B,1969-12-31,
495875,BBB,2013B,1969-12-31,1970-01-01
495913,BBB,2013B,1969-12-31,1970-01-01
496041,BBB,2013B,1969-12-31,
496070,BBB,2013B,1969-12-31,
496220,BBB,2013B,1969-12-31,
496243,BBB,2013B,1969-12-31,
496674,BBB,2013B,1969-12-31,
497088,BBB,2013B,1969-12-31,
497278,BBB,2013B,1969-12-31,1970-01-01
497280,BBB,2013B,1969-12-31,
497468,BBB,2013B,1969-12-31,
497607,BBB,2013B,1969-12-31,
497793,BBB,2013B,1969-12-31,
498065,BBB,2013B,1969-12-31,
498131,BBB,2013B,1969-12-31,
498175,BBB,2013B,1969-12-31,
498296,BBB,2013B,1969-12-31,
498371,BBB,2013B,1969-12-31,1970-01-01
498455,BBB,2013B,1969-12-31,
498967,BBB,2013B,1969-12-31,
499027,BBB,2013B,1969-12-31,
499067,BBB,2013B,1969-12-31,
499118,BBB,2013B,1969-12-31,
499380,BBB,2013B,1969-12-31,
499387,BBB,2013B,1969-12-31,
499483,BBB,2013B,1969-12-31,
499511,BBB,2013B,1969-12-31,
499891,BBB,2013B,1969-12-31,
499931,BBB,2013B,1969-12-31,
500507,BBB,2013B,1969-12-31,1970-01-01
500585,BBB,2013B,1969-12-31,1970-01-01
500659,BBB,2013B,1969-12-31,1970-01-01
500719,BBB,2013B,1969-12-31,1970-01-01
500791,BBB,2013B,1969-12-31,
500815,BBB,2013B,1969-12-31,
500819,BBB,2013B,1969-12-31,
500836,BBB,2013B,1969-12-31,
500958,BBB,2013B,1969-12-31,
501008,BBB,2013B,1969-12-31,1970-01-01
501432,BBB,2013B,1969-12-31,
501550,BBB,2013B,1969-12-31,
501879,BBB,2013B,1969-12-31,
501955,BBB,2013B,1969-12-31,
502088,BBB,2013B,1969-12-31,
502131,BBB,2013B,1969-12-31,1970-01-01
502279,BBB,2013B,1969-12-31,1969-12-31
502441,BBB,2013B,1969-12-31,
502604,BBB,2013B,1969-12-31,
502694,BBB,2013B,1969-12-31,
502713,BBB,2013B,1969-12-31,
502717,BBB,2013B,1969-12-31,
